slice_file_name,fsID,start,end,salience,fold,classID,class
glass_shatter_0.wav,111111,3339.9085260770976,3341.9085260770976,1,11,11,glass_shatter
glass_shatter_1.wav,111111,42.27274376417233,44.27274376417233,1,11,11,glass_shatter
glass_shatter_2.wav,111111,2771.678095238095,2773.678095238095,1,11,11,glass_shatter
glass_shatter_3.wav,111111,232.60031746031746,234.60031746031746,1,11,11,glass_shatter
glass_shatter_4.wav,111111,1917.6129251700681,1919.6129251700681,1,11,11,glass_shatter
glass_shatter_5.wav,111111,232.62748299319728,234.62748299319728,1,11,11,glass_shatter
glass_shatter_6.wav,111111,19.87668934240363,21.87668934240363,1,11,11,glass_shatter
glass_shatter_7.wav,111111,2307.1575056689344,2309.1575056689344,1,11,11,glass_shatter
glass_shatter_8.wav,111111,2364.185215419501,2366.185215419501,1,11,11,glass_shatter
glass_shatter_9.wav,111111,1160.8414965986394,1162.8414965986394,1,11,11,glass_shatter
glass_shatter_10.wav,111111,3006.628344671202,3008.628344671202,1,11,11,glass_shatter
glass_shatter_11.wav,111111,3119.9708390022674,3121.9708390022674,1,11,11,glass_shatter
glass_shatter_12.wav,111111,3140.2668480725624,3142.2668480725624,1,11,11,glass_shatter
glass_shatter_13.wav,111111,1764.3314739229024,1766.3314739229024,1,11,11,glass_shatter
glass_shatter_14.wav,111111,1923.042267573696,1925.042267573696,1,11,11,glass_shatter
glass_shatter_15.wav,111111,2820.197142857143,2822.197142857143,1,11,11,glass_shatter
glass_shatter_16.wav,111111,2100.9851247165534,2102.9851247165534,1,11,11,glass_shatter
glass_shatter_17.wav,111111,2976.106893424036,2978.106893424036,1,11,11,glass_shatter
glass_shatter_18.wav,111111,318.4861224489796,320.4861224489796,1,11,11,glass_shatter
glass_shatter_19.wav,111111,2790.08358276644,2792.08358276644,1,11,11,glass_shatter
glass_shatter_20.wav,111111,201.67718820861677,203.67718820861677,1,11,11,glass_shatter
glass_shatter_21.wav,111111,2316.3039909297054,2318.3039909297054,1,11,11,glass_shatter
glass_shatter_22.wav,111111,2608.816961451247,2610.816961451247,1,11,11,glass_shatter
glass_shatter_23.wav,111111,331.4674829931973,333.4674829931973,1,11,11,glass_shatter
glass_shatter_24.wav,111111,3489.508390022676,3491.508390022676,1,11,11,glass_shatter
glass_shatter_25.wav,111111,2334.1521995464855,2336.1521995464855,1,11,11,glass_shatter
glass_shatter_26.wav,111111,2131.7198639455783,2133.7198639455783,1,11,11,glass_shatter
glass_shatter_27.wav,111111,1373.0494784580499,1375.0494784580499,1,11,11,glass_shatter
glass_shatter_28.wav,111111,3141.790430839002,3143.790430839002,1,11,11,glass_shatter
glass_shatter_29.wav,111111,2330.3390476190475,2332.3390476190475,1,11,11,glass_shatter
glass_shatter_30.wav,111111,3505.956961451247,3507.956961451247,1,11,11,glass_shatter
glass_shatter_31.wav,111111,1036.449931972789,1038.449931972789,1,11,11,glass_shatter
glass_shatter_32.wav,111111,1870.8586848072562,1872.8586848072562,1,11,11,glass_shatter
glass_shatter_33.wav,111111,1639.2492063492064,1641.2492063492064,1,11,11,glass_shatter
glass_shatter_34.wav,111111,1227.5966439909298,1229.5966439909298,1,11,11,glass_shatter
glass_shatter_35.wav,111111,2253.3796825396826,2255.3796825396826,1,11,11,glass_shatter
glass_shatter_36.wav,111111,1368.4289342403629,1370.4289342403629,1,11,11,glass_shatter
glass_shatter_37.wav,111111,2062.2398185941042,2064.2398185941042,1,11,11,glass_shatter
glass_shatter_38.wav,111111,2534.289523809524,2536.289523809524,1,11,11,glass_shatter
glass_shatter_39.wav,111111,830.6901587301587,832.6901587301587,1,11,11,glass_shatter
glass_shatter_40.wav,111111,53.66126984126984,55.66126984126984,1,11,11,glass_shatter
glass_shatter_41.wav,111111,253.16222222222223,255.16222222222223,1,11,11,glass_shatter
glass_shatter_42.wav,111111,610.86231292517,612.86231292517,1,11,11,glass_shatter
glass_shatter_43.wav,111111,1581.7234920634921,1583.7234920634921,1,11,11,glass_shatter
glass_shatter_44.wav,111111,2774.246439909297,2776.246439909297,1,11,11,glass_shatter
glass_shatter_45.wav,111111,3256.775963718821,3258.775963718821,1,11,11,glass_shatter
glass_shatter_46.wav,111111,1095.5967346938776,1097.5967346938776,1,11,11,glass_shatter
glass_shatter_47.wav,111111,620.203492063492,622.203492063492,1,11,11,glass_shatter
glass_shatter_48.wav,111111,1093.331292517007,1095.331292517007,1,11,11,glass_shatter
glass_shatter_49.wav,111111,2682.43074829932,2684.43074829932,1,11,11,glass_shatter
glass_shatter_50.wav,111111,3068.871609977324,3070.871609977324,1,11,11,glass_shatter
glass_shatter_51.wav,111111,3521.5473469387757,3523.5473469387757,1,11,11,glass_shatter
glass_shatter_52.wav,111111,2235.9814058956918,2237.9814058956918,1,11,11,glass_shatter
glass_shatter_53.wav,111111,1787.9912925170067,1789.9912925170067,1,11,11,glass_shatter
glass_shatter_54.wav,111111,178.6201814058957,180.6201814058957,1,11,11,glass_shatter
glass_shatter_55.wav,111111,823.7579591836735,825.7579591836735,1,11,11,glass_shatter
glass_shatter_56.wav,111111,968.5565532879818,970.5565532879818,1,11,11,glass_shatter
glass_shatter_57.wav,111111,1456.5703401360545,1458.5703401360545,1,11,11,glass_shatter
glass_shatter_58.wav,111111,3235.6491609977325,3237.6491609977325,1,11,11,glass_shatter
