slice_file_name,fsID,start,end,salience,fold,classID,class
nothing_0.wav,333333,78.24961451247165,80.24961451247165,1,11,13,nothing
nothing_1.wav,333333,641.0078458049886,643.0078458049886,1,11,13,nothing
nothing_2.wav,333333,3068.871111111111,3070.871111111111,1,11,13,nothing
nothing_3.wav,333333,1948.7047619047619,1950.7047619047619,1,11,13,nothing
nothing_4.wav,333333,2462.3737868480725,2464.3737868480725,1,11,13,nothing
nothing_5.wav,333333,3556.662585034014,3558.662585034014,1,11,13,nothing
nothing_6.wav,333333,2018.5583673469387,2020.5583673469387,1,11,13,nothing
nothing_7.wav,333333,2462.3737868480725,2464.3737868480725,1,11,13,nothing
nothing_8.wav,333333,1801.598185941043,1803.598185941043,1,11,13,nothing
nothing_9.wav,333333,926.3987755102041,928.3987755102041,1,11,13,nothing
nothing_10.wav,333333,372.38344671201816,374.38344671201816,1,11,13,nothing
nothing_11.wav,333333,1187.784217687075,1189.784217687075,1,11,13,nothing
nothing_12.wav,333333,2572.6009070294785,2574.6009070294785,1,11,13,nothing
nothing_13.wav,333333,3170.235782312925,3172.235782312925,1,11,13,nothing
nothing_14.wav,333333,1779.6844897959184,1781.6844897959184,1,11,13,nothing
nothing_15.wav,333333,1419.3766439909298,1421.3766439909298,1,11,13,nothing
nothing_16.wav,333333,36.1940589569161,38.1940589569161,1,11,13,nothing
nothing_17.wav,333333,622.6177777777777,624.6177777777777,1,11,13,nothing
nothing_18.wav,333333,2842.756326530612,2844.756326530612,1,11,13,nothing
nothing_19.wav,333333,1669.0720181405895,1671.0720181405895,1,11,13,nothing
nothing_20.wav,333333,3458.910657596372,3460.910657596372,1,11,13,nothing
nothing_21.wav,333333,842.3800907029479,844.3800907029479,1,11,13,nothing
nothing_22.wav,333333,2522.451609977324,2524.451609977324,1,11,13,nothing
nothing_23.wav,333333,376.73115646258503,378.73115646258503,1,11,13,nothing
nothing_24.wav,333333,1390.6532426303854,1392.6532426303854,1,11,13,nothing
