slice_file_name,fsID,start,end,salience,fold,classID,class
baby5_0.wav,111111,4.03546485260771,6.03546485260771,1,11,15,baby
baby5_1.wav,111111,4.507800453514739,6.507800453514739,1,11,15,baby
baby5_2.wav,111111,3.30281179138322,5.30281179138322,1,11,15,baby
baby5_3.wav,111111,3.4448526077097505,5.444852607709751,1,11,15,baby
baby5_4.wav,111111,1.0639909297052155,3.0639909297052155,1,11,15,baby
baby5_5.wav,111111,3.6062131519274376,5.606213151927438,1,11,15,baby
baby5_6.wav,111111,4.807346938775511,6.807346938775511,1,11,15,baby
baby5_7.wav,111111,7.669569160997733,9.669569160997732,1,11,15,baby
baby5_8.wav,111111,7.861632653061225,9.861632653061225,1,11,15,baby
baby5_9.wav,111111,6.96140589569161,8.96140589569161,1,11,15,baby
baby5_10.wav,111111,5.880453514739229,7.880453514739229,1,11,15,baby
baby5_11.wav,111111,8.5140589569161,10.5140589569161,1,11,15,baby
baby5_12.wav,111111,10.593786848072563,12.593786848072563,1,11,15,baby
baby5_13.wav,111111,8.137777777777778,10.137777777777778,1,11,15,baby
baby5_14.wav,111111,5.660861678004535,7.660861678004535,1,11,15,baby
baby5_15.wav,111111,7.74,9.74,1,11,15,baby
baby5_16.wav,111111,0.27718820861678006,2.27718820861678,1,11,15,baby
baby5_17.wav,111111,9.480045351473922,11.480045351473922,1,11,15,baby
baby5_18.wav,111111,1.4192743764172335,3.4192743764172335,1,11,15,baby
baby5_19.wav,111111,7.0416326530612245,9.041632653061225,1,11,15,baby
baby5_20.wav,111111,2.1754195011337867,4.175419501133787,1,11,15,baby
baby5_21.wav,111111,3.0424943310657597,5.042494331065759,1,11,15,baby
baby5_22.wav,111111,6.667981859410431,8.66798185941043,1,11,15,baby
baby5_23.wav,111111,4.745306122448979,6.745306122448979,1,11,15,baby
baby5_24.wav,111111,4.376099773242631,6.376099773242631,1,11,15,baby
baby5_25.wav,111111,10.521269841269842,12.521269841269842,1,11,15,baby
baby5_26.wav,111111,0.3532879818594104,2.3532879818594106,1,11,15,baby
baby5_27.wav,111111,4.499274376417233,6.499274376417233,1,11,15,baby
baby5_28.wav,111111,1.2964172335600908,3.2964172335600908,1,11,15,baby
