slice_file_name,fsID,start,end,salience,fold,classID,class
113205-5-1-0_cut_0000.wav,510129,1.7746938775510204,3.7746938775510204,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0001.wav,610350,0.21299319727891156,2.2129931972789114,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0002.wav,747129,0.6176643990929706,2.6176643990929707,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0003.wav,895483,1.6403628117913833,3.640362811791383,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0004.wav,940437,1.8692743764172335,3.8692743764172337,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0005.wav,387030,1.979750566893424,3.979750566893424,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0006.wav,438378,0.10607709750566893,2.106077097505669,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0007.wav,368844,0.6700453514739229,2.670045351473923,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0008.wav,511794,0.8548299319727891,2.8548299319727892,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0009.wav,959426,0.013310657596371882,2.0133106575963717,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0010.wav,308149,1.2267120181405895,3.2267120181405895,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0011.wav,490387,0.06619047619047619,2.066190476190476,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0012.wav,624700,1.46859410430839,3.46859410430839,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0013.wav,599927,1.2982993197278911,3.2982993197278914,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0014.wav,461786,1.0243083900226757,3.024308390022676,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0015.wav,834584,1.2335374149659863,3.2335374149659866,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0016.wav,741541,0.10242630385487528,2.1024263038548754,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0017.wav,513391,1.2601133786848073,3.260113378684807,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0018.wav,237941,0.0729251700680272,2.0729251700680273,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0019.wav,441298,0.895827664399093,2.895827664399093,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0020.wav,993034,0.0006122448979591836,2.000612244897959,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0021.wav,618491,0.1100453514739229,2.110045351473923,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0022.wav,196213,0.9362585034013605,2.9362585034013606,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0023.wav,945725,0.7805442176870748,2.780544217687075,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0024.wav,417653,1.8834240362811792,3.883424036281179,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0025.wav,502810,0.05478458049886621,2.054784580498866,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0026.wav,387352,0.8309070294784581,2.830907029478458,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0027.wav,469645,1.3168707482993198,3.3168707482993196,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0028.wav,818701,0.46852607709750566,2.4685260770975055,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0029.wav,145741,1.987845804988662,3.987845804988662,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0030.wav,383020,1.547278911564626,3.547278911564626,1,113205-5-1-0,0,113205-5-1-0
113205-5-1-0_cut_0031.wav,797439,0.6941496598639456,2.6941496598639456,1,113205-5-1-0,0,113205-5-1-0
