slice_file_name,fsID,start,end,salience,fold,classID,class
door_nock_0.wav,222222,2998.9944671201815,3000.9944671201815,1,11,12,door_nock
door_nock_1.wav,222222,665.2850340136055,667.2850340136055,1,11,12,door_nock
door_nock_2.wav,222222,478.73995464852607,480.73995464852607,1,11,12,door_nock
door_nock_3.wav,222222,259.64675736961453,261.64675736961453,1,11,12,door_nock
door_nock_4.wav,222222,965.8757823129251,967.8757823129251,1,11,12,door_nock
door_nock_5.wav,222222,341.4154195011338,343.4154195011338,1,11,12,door_nock
door_nock_6.wav,222222,3238.882902494331,3240.882902494331,1,11,12,door_nock
door_nock_7.wav,222222,2636.7137868480727,2638.7137868480727,1,11,12,door_nock
door_nock_8.wav,222222,1231.2141950113378,1233.2141950113378,1,11,12,door_nock
door_nock_9.wav,222222,2234.9890702947846,2236.9890702947846,1,11,12,door_nock
door_nock_10.wav,222222,987.8944671201814,989.8944671201814,1,11,12,door_nock
door_nock_11.wav,222222,2845.6150566893425,2847.6150566893425,1,11,12,door_nock
door_nock_12.wav,222222,485.6322902494331,487.6322902494331,1,11,12,door_nock
door_nock_13.wav,222222,3371.3854875283446,3373.3854875283446,1,11,12,door_nock
door_nock_14.wav,222222,1706.0439909297052,1708.0439909297052,1,11,12,door_nock
door_nock_15.wav,222222,983.1800907029478,985.1800907029478,1,11,12,door_nock
door_nock_16.wav,222222,1735.1503854875284,1737.1503854875284,1,11,12,door_nock
door_nock_17.wav,222222,697.6695238095238,699.6695238095238,1,11,12,door_nock
door_nock_18.wav,222222,513.6965986394558,515.6965986394558,1,11,12,door_nock
door_nock_19.wav,222222,1705.2984580498867,1707.2984580498867,1,11,12,door_nock
door_nock_20.wav,222222,1590.652290249433,1592.652290249433,1,11,12,door_nock
door_nock_21.wav,222222,1418.9062585034014,1420.9062585034014,1,11,12,door_nock
door_nock_22.wav,222222,3204.5414965986392,3206.5414965986392,1,11,12,door_nock
door_nock_23.wav,222222,2982.8528344671204,2984.8528344671204,1,11,12,door_nock
door_nock_24.wav,222222,2680.6515646258504,2682.6515646258504,1,11,12,door_nock
door_nock_25.wav,222222,2352.747029478458,2354.747029478458,1,11,12,door_nock
door_nock_26.wav,222222,543.7596371882087,545.7596371882087,1,11,12,door_nock
