slice_file_name,fsID,start,end,salience,fold,classID,class
other_0.wav,111111,161.4714739229025,163.4714739229025,1,11,1,other
other_1.wav,111111,7.6170975056689345,9.617097505668934,1,11,1,other
other_2.wav,111111,136.3865306122449,138.3865306122449,1,11,1,other
other_3.wav,111111,81.83877551020409,83.83877551020409,1,11,1,other
other_4.wav,111111,96.7578231292517,98.7578231292517,1,11,1,other
other_5.wav,111111,194.41024943310657,196.41024943310657,1,11,1,other
other_6.wav,111111,35.5897052154195,37.5897052154195,1,11,1,other
other_7.wav,111111,214.38294784580498,216.38294784580498,1,11,1,other
other_8.wav,111111,154.3930612244898,156.3930612244898,1,11,1,other
other_9.wav,111111,112.89151927437642,114.89151927437642,1,11,1,other
other_10.wav,111111,162.0756462585034,164.0756462585034,1,11,1,other
other_11.wav,111111,69.11156462585033,71.11156462585033,1,11,1,other
other_12.wav,111111,135.33569160997732,137.33569160997732,1,11,1,other
other_13.wav,111111,132.45006802721088,134.45006802721088,1,11,1,other
other_14.wav,111111,182.9813605442177,184.9813605442177,1,11,1,other
other_15.wav,111111,111.00775510204082,113.00775510204082,1,11,1,other
other_16.wav,111111,31.118276643990928,33.11827664399093,1,11,1,other
other_17.wav,111111,36.96539682539682,38.96539682539682,1,11,1,other
other_18.wav,111111,11.05655328798186,13.05655328798186,1,11,1,other
other_19.wav,111111,208.72780045351473,210.72780045351473,1,11,1,other
other_20.wav,111111,63.24861678004535,65.24861678004535,1,11,1,other
other_21.wav,111111,113.2837641723356,115.2837641723356,1,11,1,other
other_22.wav,111111,168.1449886621315,170.1449886621315,1,11,1,other
other_23.wav,111111,5.3093877551020405,7.3093877551020405,1,11,1,other
other_24.wav,111111,17.18562358276644,19.18562358276644,1,11,1,other
other_25.wav,111111,145.50566893424036,147.50566893424036,1,11,1,other
other_26.wav,111111,27.49138321995465,29.49138321995465,1,11,1,other
other_27.wav,111111,74.59959183673469,76.59959183673469,1,11,1,other
other_28.wav,111111,70.55233560090703,72.55233560090703,1,11,1,other
other_29.wav,111111,43.09510204081633,45.09510204081633,1,11,1,other
other_30.wav,111111,145.73609977324264,147.73609977324264,1,11,1,other
other_31.wav,111111,43.34571428571429,45.34571428571429,1,11,1,other
other_32.wav,111111,104.6681179138322,106.6681179138322,1,11,1,other
other_33.wav,111111,1.563718820861678,3.563718820861678,1,11,1,other
other_34.wav,111111,111.72775510204082,113.72775510204082,1,11,1,other
other_35.wav,111111,180.68208616780046,182.68208616780046,1,11,1,other
other_36.wav,111111,5.782585034013605,7.782585034013605,1,11,1,other
other_37.wav,111111,45.26163265306123,47.26163265306123,1,11,1,other
other_38.wav,111111,76.18027210884354,78.18027210884354,1,11,1,other
other_39.wav,111111,4.358049886621315,6.358049886621315,1,11,1,other
other_40.wav,111111,13.763718820861678,15.763718820861678,1,11,1,other
other_41.wav,111111,164.0237188208617,166.0237188208617,1,11,1,other
other_42.wav,111111,65.97768707482993,67.97768707482993,1,11,1,other
other_43.wav,111111,210.92975056689343,212.92975056689343,1,11,1,other
other_44.wav,111111,205.8726984126984,207.8726984126984,1,11,1,other
other_45.wav,111111,207.38911564625852,209.38911564625852,1,11,1,other
other_46.wav,111111,147.91437641723357,149.91437641723357,1,11,1,other
other_47.wav,111111,58.181768707482995,60.181768707482995,1,11,1,other
other_48.wav,111111,144.14562358276643,146.14562358276643,1,11,1,other
other_49.wav,111111,63.075600907029475,65.07560090702948,1,11,1,other
other_50.wav,111111,193.81945578231293,195.81945578231293,1,11,1,other
other_51.wav,111111,169.00975056689342,171.00975056689342,1,11,1,other
other_52.wav,111111,213.4910657596372,215.4910657596372,1,11,1,other
other_53.wav,111111,1.7193197278911565,3.7193197278911563,1,11,1,other
other_54.wav,111111,152.94625850340137,154.94625850340137,1,11,1,other
other_55.wav,111111,143.39569160997732,145.39569160997732,1,11,1,other
other_56.wav,111111,93.68108843537415,95.68108843537415,1,11,1,other
other_57.wav,111111,36.44689342403628,38.44689342403628,1,11,1,other
other_58.wav,111111,182.36077097505668,184.36077097505668,1,11,1,other
other_59.wav,111111,121.13818594104309,123.13818594104309,1,11,1,other
other_60.wav,111111,55.8215873015873,57.8215873015873,1,11,1,other
other_61.wav,111111,184.74902494331064,186.74902494331064,1,11,1,other
other_62.wav,111111,197.26666666666668,199.26666666666668,1,11,1,other
other_63.wav,111111,107.8326984126984,109.8326984126984,1,11,1,other
other_64.wav,111111,170.10739229024944,172.10739229024944,1,11,1,other
other_65.wav,111111,80.34557823129252,82.34557823129252,1,11,1,other
other_66.wav,111111,28.51501133786848,30.51501133786848,1,11,1,other
other_67.wav,111111,145.23650793650793,147.23650793650793,1,11,1,other
other_68.wav,111111,72.44136054421769,74.44136054421769,1,11,1,other
other_69.wav,111111,129.39501133786848,131.39501133786848,1,11,1,other
other_70.wav,111111,193.00757369614513,195.00757369614513,1,11,1,other
other_71.wav,111111,157.04598639455781,159.04598639455781,1,11,1,other
other_72.wav,111111,46.29555555555555,48.29555555555555,1,11,1,other
other_73.wav,111111,155.41156462585033,157.41156462585033,1,11,1,other
other_74.wav,111111,126.47387755102041,128.47387755102042,1,11,1,other
other_75.wav,111111,18.976780045351475,20.976780045351475,1,11,1,other
other_76.wav,111111,100.9421768707483,102.9421768707483,1,11,1,other
other_77.wav,111111,39.94190476190476,41.94190476190476,1,11,1,other
other_78.wav,111111,145.32018140589568,147.32018140589568,1,11,1,other
other_79.wav,111111,91.31419501133787,93.31419501133787,1,11,1,other
other_80.wav,111111,126.88145124716553,128.88145124716553,1,11,1,other
other_81.wav,111111,23.40875283446712,25.40875283446712,1,11,1,other
other_82.wav,111111,114.93065759637189,116.93065759637189,1,11,1,other
other_83.wav,111111,208.4978231292517,210.4978231292517,1,11,1,other
other_84.wav,111111,143.67909297052154,145.67909297052154,1,11,1,other
other_85.wav,111111,110.73759637188209,112.73759637188209,1,11,1,other
other_86.wav,111111,188.50603174603174,190.50603174603174,1,11,1,other
other_87.wav,111111,7.763401360544218,9.763401360544218,1,11,1,other
other_88.wav,111111,136.75401360544217,138.75401360544217,1,11,1,other
other_89.wav,111111,73.65591836734694,75.65591836734694,1,11,1,other
other_90.wav,111111,183.8324716553288,185.8324716553288,1,11,1,other
other_91.wav,111111,147.7932879818594,149.7932879818594,1,11,1,other
other_92.wav,111111,83.66666666666667,85.66666666666667,1,11,1,other
other_93.wav,111111,88.96639455782314,90.96639455782314,1,11,1,other
other_94.wav,111111,10.395555555555555,12.395555555555555,1,11,1,other
other_95.wav,111111,105.4651700680272,107.4651700680272,1,11,1,other
other_96.wav,111111,59.545850340136056,61.545850340136056,1,11,1,other
other_97.wav,111111,122.60616780045352,124.60616780045352,1,11,1,other
other_98.wav,111111,193.50040816326532,195.50040816326532,1,11,1,other
other_99.wav,111111,65.80290249433106,67.80290249433106,1,11,1,other
other_100.wav,111111,44.13306122448979,46.13306122448979,1,11,1,other
other_101.wav,111111,141.27736961451248,143.27736961451248,1,11,1,other
other_102.wav,111111,216.18471655328798,218.18471655328798,1,11,1,other
other_103.wav,111111,165.6667120181406,167.6667120181406,1,11,1,other
other_104.wav,111111,167.78349206349208,169.78349206349208,1,11,1,other
other_105.wav,111111,167.71655328798187,169.71655328798187,1,11,1,other
other_106.wav,111111,61.85777777777778,63.85777777777778,1,11,1,other
